Order No.,Tracking No,Carrier Name,Booked From,Booked Date,Delivered At,Deliver Date,Status Now
1922366,Z77929821,DTDC,,,,,
1922478,Z77929822,DTDC,,,,,
1922484,Z77932157,DTDC,,,,,
1922501,Z77929823,DTDC,,,,,
1922503,Z77932108,DTDC,,,,,
1922555,Z77932063,DTDC,,,,,
1922575,Z77929824,DTDC,,,,,
1922606,Z77932132,DTDC,,,,,
1922613,Z77929825,DTDC,,,,,
1922805,Z77929826,DTDC,,,,,
1922814,Z77929827,DTDC,,,,,
1922832,Z77929828,DTDC,,,,,
1922924,Z77929829,DTDC,,,,,
1922992,Z77929830,DTDC,,,,,
1922997,Z77929831,DTDC,,,,,
1923146,Z77929832,DTDC,,,,,
1923180,Z77932103,DTDC,,,,,
1923185,Z77932102,DTDC,,,,,
1923204,Z77929833,DTDC,,,,,
1923333,Z77929834,DTDC,,,,,
1923381,Z77932142,DTDC,,,,,
1923394,Z77929835,DTDC,,,,,
1923477,Z77932161,DTDC,,,,,
1923514,Z77932104,DTDC,,,,,
1923558,Z77932153,DTDC,,,,,
1923566,Z77929836,DTDC,,,,,
1923581,Z77932094,DTDC,,,,,
1923624,Z77929837,DTDC,,,,,
1923658,Z77929838,DTDC,,,,,
1923766,Z77929839,DTDC,,,,,
1923802,Z77932170,DTDC,,,,,
1923942,Z77932086,DTDC,,,,,
1923946,Z77929840,DTDC,,,,,
1924027,Z77932131,DTDC,,,,,
1924059,Z77932092,DTDC,,,,,
1924090,Z77932158,DTDC,,,,,
1924158,Z77929841,DTDC,,,,,
1924159,Z77929842,DTDC,,,,,
1924265,Z77932129,DTDC,,,,,
1924312,Z77929843,DTDC,,,,,
1924313,Z77929844,DTDC,,,,,
1924340,Z77929845,DTDC,,,,,
1924377,Z77932130,DTDC,,,,,
1924532,Z77929846,DTDC,,,,,
1924559,Z77929847,DTDC,,,,,
1924776,Z77929848,DTDC,,,,,
1924906,Z77932135,DTDC,,,,,
1924990,Z77929849,DTDC,,,,,
1925049,Z77929850,DTDC,,,,,
1925075,Z77932140,DTDC,,,,,
1925261,Z77932169,DTDC,,,,,
1925272,Z77929851,DTDC,,,,,
1925287,Z77932126,DTDC,,,,,
1925309,Z77929852,DTDC,,,,,
1925377,Z77929853,DTDC,,,,,
1925427,Z77929854,DTDC,,,,,
1925546,Z77929855,DTDC,,,,,
1925635,Z77932162,DTDC,,,,,
1925639,Z77929856,DTDC,,,,,
1925670,Z77932116,DTDC,,,,,
1925742,Z77932073,DTDC,,,,,
1925788,Z77929857,DTDC,,,,,
1925858,Z77932091,DTDC,,,,,
1925869,Z77929858,DTDC,,,,,
1925974,Z77929859,DTDC,,,,,
1926062,Z77929860,DTDC,,,,,
1926076,Z77929861,DTDC,,,,,
1926132,Z77932154,DTDC,,,,,
1926172,Z77930113,DTDC,,,,,
1926189,Z77932062,DTDC,,,,,
1926282,Z77932065,DTDC,,,,,
1926287,Z77929862,DTDC,,,,,
1926293,Z77929863,DTDC,,,,,
1926294,Z77932145,DTDC,,,,,
1926316,Z77929864,DTDC,,,,,
1926412,Z77929865,DTDC,,,,,
1926491,Z77929866,DTDC,,,,,
1926520,Z77929867,DTDC,,,,,
1926601,Z77930114,DTDC,,,,,
1926642,Z77932066,DTDC,,,,,
1926692,Z77932121,DTDC,,,,,
1926747,Z77929868,DTDC,,,,,
1926826,Z77929869,DTDC,,,,,
1926946,Z77932088,DTDC,,,,,
1926986,Z77932077,DTDC,,,,,
1927091,Z77929870,DTDC,,,,,
1927158,Z77932084,DTDC,,,,,
1927386,Z77932156,DTDC,,,,,
1927413,Z77930096,DTDC,,,,,
1927458,Z77932144,DTDC,,,,,
1927470,Z77929871,DTDC,,,,,
1927477,Z77929872,DTDC,,,,,
1927534,Z77932072,DTDC,,,,,
1927535,Z77929873,DTDC,,,,,
1927662,Z77929874,DTDC,,,,,
1927689,Z77929875,DTDC,,,,,
1927694,Z77929876,DTDC,,,,,
1927716,Z77929877,DTDC,,,,,
1927822,Z77929878,DTDC,,,,,
1927947,Z77929879,DTDC,,,,,
1928015,Z77932081,DTDC,,,,,
1928051,Z77932083,DTDC,,,,,
1928064,Z77929880,DTDC,,,,,
1928171,Z77929881,DTDC,,,,,
1928196,Z77929882,DTDC,,,,,
1928250,Z77929883,DTDC,,,,,
1928256,Z77932119,DTDC,,,,,
1928287,Z77932111,DTDC,,,,,
1928311,Z77929884,DTDC,,,,,
1928392,Z77932068,DTDC,,,,,
1928425,Z77932080,DTDC,,,,,
1928492,Z77932148,DTDC,,,,,
1928526,Z77929885,DTDC,,,,,
1928535,Z77932089,DTDC,,,,,
1928559,Z77929886,DTDC,,,,,
1928608,Z77929887,DTDC,,,,,
1928621,Z77929888,DTDC,,,,,
1928868,Z77929889,DTDC,,,,,
1928923,Z77932109,DTDC,,,,,
1928926,Z77929890,DTDC,,,,,
1928955,Z77929891,DTDC,,,,,
1929080,Z77929892,DTDC,,,,,
1929108,Z77929893,DTDC,,,,,
1929204,Z77932106,DTDC,,,,,
1929235,Z77932107,DTDC,,,,,
1929297,Z77932113,DTDC,,,,,
1929316,Z77929894,DTDC,,,,,
1929388,Z77929895,DTDC,,,,,
1929449,Z77932115,DTDC,,,,,
1929456,Z77932149,DTDC,,,,,
1929502,Z77929896,DTDC,,,,,
1929530,Z77929897,DTDC,,,,,
1929548,Z77929898,DTDC,,,,,
1929568,Z77930115,DTDC,,,,,
1929631,Z77932100,DTDC,,,,,
1929648,Z77929899,DTDC,,,,,
1929657,Z77930116,DTDC,,,,,
1929698,Z77929900,DTDC,,,,,
1929758,Z77929901,DTDC,,,,,
1929787,Z77932125,DTDC,,,,,
1929789,Z77932133,DTDC,,,,,
1929818,Z77932150,DTDC,,,,,
1929831,Z77929902,DTDC,,,,,
1929839,Z77929903,DTDC,,,,,
1929849,Z77929904,DTDC,,,,,
1929890,Z77929905,DTDC,,,,,
1929899,Z77929906,DTDC,,,,,
1929928,Z77929907,DTDC,,,,,
1929934,Z77929908,DTDC,,,,,
1929950,Z77932070,DTDC,,,,,
1930028,Z77932110,DTDC,,,,,
1930044,Z77929909,DTDC,,,,,
1930066,Z77929910,DTDC,,,,,
1930090,Z77929911,DTDC,,,,,
1930105,Z77929912,DTDC,,,,,
1930128,Z77929913,DTDC,,,,,
1930178,Z77929914,DTDC,,,,,
1930181,Z77929915,DTDC,,,,,
1930223,Z77929916,DTDC,,,,,
1930242,Z77929917,DTDC,,,,,
1930251,Z77932141,DTDC,,,,,
1930254,Z77929918,DTDC,,,,,
1930261,Z77932146,DTDC,,,,,
1930267,Z77929919,DTDC,,,,,
1930273,Z77932105,DTDC,,,,,
1930315,Z77929920,DTDC,,,,,
1930316,Z77929921,DTDC,,,,,
1930321,Z77932093,DTDC,,,,,
1930325,Z77929922,DTDC,,,,,
1930376,Z77932095,DTDC,,,,,
1930379,Z77932143,DTDC,,,,,
1930389,Z77929923,DTDC,,,,,
1930407,Z77929924,DTDC,,,,,
1930422,Z77929925,DTDC,,,,,
1930457,Z77932136,DTDC,,,,,
1930471,Z77929926,DTDC,,,,,
1930481,Z77929927,DTDC,,,,,
1930486,Z77929928,DTDC,,,,,
1930493,Z77929929,DTDC,,,,,
1930508,Z77929930,DTDC,,,,,
1930533,Z77929931,DTDC,,,,,
1930535,Z77929932,DTDC,,,,,
1930546,Z77929933,DTDC,,,,,
1930547,Z77932123,DTDC,,,,,
1930552,Z77929934,DTDC,,,,,
1930582,Z77929935,DTDC,,,,,
1930601,Z77929936,DTDC,,,,,
1930634,Z77929937,DTDC,,,,,
1930661,Z77929938,DTDC,,,,,
1930690,Z77929939,DTDC,,,,,
1930715,Z77929940,DTDC,,,,,
1930740,Z77929941,DTDC,,,,,
1930742,Z77929942,DTDC,,,,,
1930760,Z77932067,DTDC,,,,,
1930787,Z77929943,DTDC,,,,,
1930796,Z77930117,DTDC,,,,,
1930803,Z77929944,DTDC,,,,,
1930815,Z77929945,DTDC,,,,,
1930840,Z77929946,DTDC,,,,,
1930850,Z77929947,DTDC,,,,,
1930853,Z77929948,DTDC,,,,,
1930880,Z77932079,DTDC,,,,,
1930891,Z77929949,DTDC,,,,,
1930898,Z77930118,DTDC,,,,,
1930914,Z77929950,DTDC,,,,,
1930916,Z77929951,DTDC,,,,,
1930921,Z77929952,DTDC,,,,,
1930925,Z77929953,DTDC,,,,,
1930962,Z77929954,DTDC,,,,,
1930967,Z77932122,DTDC,,,,,
1930974,Z77932078,DTDC,,,,,
1930983,Z77929955,DTDC,,,,,
1930995,Z77929956,DTDC,,,,,
1931020,Z77929957,DTDC,,,,,
1931022,Z77929958,DTDC,,,,,
1931030,Z77932099,DTDC,,,,,
1931036,Z77932101,DTDC,,,,,
1931054,Z77929959,DTDC,,,,,
1931091,Z77929960,DTDC,,,,,
1931102,B88532855,DTDC,,,,,
1931114,Z77929961,DTDC,,,,,
1931145,Z77932128,DTDC,,,,,
1931147,Z77930119,DTDC,,,,,
1931209,Z77929962,DTDC,,,,,
1931214,Z77929963,DTDC,,,,,
1931224,Z77929964,DTDC,,,,,
1931228,Z77929965,DTDC,,,,,
1931259,Z77929966,DTDC,,,,,
1931266,Z77929967,DTDC,,,,,
1931269,Z77929968,DTDC,,,,,
1931287,Z77929969,DTDC,,,,,
1931292,Z77929970,DTDC,,,,,
1931355,Z77929971,DTDC,,,,,
1931359,Z77929972,DTDC,,,,,
1931372,Z77929973,DTDC,,,,,
1931426,Z77929974,DTDC,,,,,
1931433,Z77932071,DTDC,,,,,
1931449,Z77932134,DTDC,,,,,
1931460,Z77932151,DTDC,,,,,
1931536,Z77932061,DTDC,,,,,
1931540,Z77929975,DTDC,,,,,
1931542,Z77932075,DTDC,,,,,
1931587,Z77929976,DTDC,,,,,
1931622,Z77932098,DTDC,,,,,
1931655,Z77929977,DTDC,,,,,
1931696,Z77929978,DTDC,,,,,
1931739,Z77932164,DTDC,,,,,
1931743,Z77929979,DTDC,,,,,
1931747,Z77929980,DTDC,,,,,
1931843,Z77929981,DTDC,,,,,
1931865,Z77929982,DTDC,,,,,
1931907,Z77929983,DTDC,,,,,
1931936,Z77932076,DTDC,,,,,
1931939,Z77929984,DTDC,,,,,
1932003,Z77932085,DTDC,,,,,
1932008,Z77929985,DTDC,,,,,
1932018,Z77929986,DTDC,,,,,
1932069,Z77929987,DTDC,,,,,
1932093,Z77929988,DTDC,,,,,
1932111,Z77930120,DTDC,,,,,
1932134,Z77929989,DTDC,,,,,
1932172,Z77929990,DTDC,,,,,
1932213,Z77929991,DTDC,,,,,
1932222,Z77929992,DTDC,,,,,
1932252,Z77929993,DTDC,,,,,
1932272,Z77932147,DTDC,,,,,
1932273,Z77929994,DTDC,,,,,
1932329,Z77929995,DTDC,,,,,
1932344,Z77932138,DTDC,,,,,
1932350,Z77932069,DTDC,,,,,
1932417,Z77929996,DTDC,,,,,
1932439,Z77932120,DTDC,,,,,
1932452,Z77929997,DTDC,,,,,
1932458,Z77930121,DTDC,,,,,
1932503,Z77929998,DTDC,,,,,
1932525,Z77929999,DTDC,,,,,
1932550,Z77930000,DTDC,,,,,
1932559,Z77930001,DTDC,,,,,
1932591,Z77932082,DTDC,,,,,
1932605,Z77932096,DTDC,,,,,
1932617,Z77930002,DTDC,,,,,
1932622,Z77932090,DTDC,,,,,
1932648,Z77930003,DTDC,,,,,
1932713,Z77930004,DTDC,,,,,
1932730,Z77932137,DTDC,,,,,
1932737,Z77932064,DTDC,,,,,
1932823,Z77930005,DTDC,,,,,
1932827,Z77932074,DTDC,,,,,
1932833,Z77930006,DTDC,,,,,
1932867,Z77930007,DTDC,,,,,
1932944,Z77930008,DTDC,,,,,
1932947,Z77930101,DTDC,,,,,
1932973,Z77932124,DTDC,,,,,
1933041,Z77930009,DTDC,,,,,
1933100,Z77930010,DTDC,,,,,
1933107,Z77930011,DTDC,,,,,
1933191,Z77930012,DTDC,,,,,
1933208,Z77930013,DTDC,,,,,
1933217,Z77930014,DTDC,,,,,
1933270,Z77930015,DTDC,,,,,
1933271,Z77932127,DTDC,,,,,
1933283,Z77932160,DTDC,,,,,
1933305,Z77932097,DTDC,,,,,
1933324,Z77930016,DTDC,,,,,
1933350,Z77932060,DTDC,,,,,
1933405,Z77932155,DTDC,,,,,
1933483,Z77932087,DTDC,,,,,
1933515,Z77930017,DTDC,,,,,
1933528,Z77930018,DTDC,,,,,
1933542,Z77930019,DTDC,,,,,
1933575,Z77930020,DTDC,,,,,
1933654,Z77930021,DTDC,,,,,
1933661,Z77932168,DTDC,,,,,
1933673,Z77930022,DTDC,,,,,
1933704,Z77930023,DTDC,,,,,
1933797,Z77930024,DTDC,,,,,
1933807,Z77930025,DTDC,,,,,
1933822,Z77930026,DTDC,,,,,
1933854,Z77930027,DTDC,,,,,
1933870,Z77930028,DTDC,,,,,
1933925,Z77930029,DTDC,,,,,
1934002,Z77932152,DTDC,,,,,
1934068,Z77930030,DTDC,,,,,
1934073,Z77930031,DTDC,,,,,
1934136,Z77930032,DTDC,,,,,
1934159,Z77930033,DTDC,,,,,
1934204,Z77930034,DTDC,,,,,
1934226,Z77932139,DTDC,,,,,
1934241,Z77930035,DTDC,,,,,
1934281,Z77930036,DTDC,,,,,
1934310,Z77930037,DTDC,,,,,
1934342,Z77930038,DTDC,,,,,
1934590,D11115072,DTDC,,,,,
1934757,Z77930104,DTDC,,,,,
1934856,Z77932498,DTDC,,,,,
1934961,Z77930111,DTDC,,,,,
1935254,Z77930112,DTDC,,,,,
1935409,Z77932499,DTDC,,,,,
1935512,Z77930089,DTDC,,,,,
1935641,Z77930099,DTDC,,,,,
1935832,Z77930088,DTDC,,,,,
1935973,Z77930098,DTDC,,,,,
1936688,Z77930091,DTDC,,,,,
1936702,Z77930092,DTDC,,,,,
1936853,Z77930087,DTDC,,,,,
1936929,Z77930103,DTDC,,,,,
1936930,Z77930083,DTDC,,,,,
1936978,Z77930084,DTDC,,,,,
1937274,Z77930093,DTDC,,,,,
1937530,Z77930085,DTDC,,,,,
1937601,B88220620,DTDC,,,,,
1937677,Z77930100,DTDC,,,,,
1940883,a24568774,DTDC,,,,,
1941199,Z77930090,DTDC,,,,,
1937679,Z76317532,DTDC,,,,,
1892053,Z77930126,DTDC,,,,,
1894163,X01589518,DTDC,,,,,
1901477,z76317544,DTDC,,,,,
1903176,Z77930128,DTDC,,,,,
1918989,z78817893,DTDC,,,,,
1919394,Z76086480,DTDC,,,,,
1919825,Z77930124,DTDC,,,,,
1919926,Z78498226,DTDC,,,,,
1920034,Z78498222,DTDC,,,,,
1921015,Z77930155,DTDC,,,,,
1921087,Z77930153,DTDC,,,,,
1921124,Z77930134,DTDC,,,,,
1921165,Z77930122,DTDC,,,,,
1932813,Z77930135,DTDC,,,,,
1934447,Z76086481,DTDC,,,,,
1934579,z76317545,DTDC,,,,,
1934621,Z77930146,DTDC,,,,,
1934669,Z77930136,DTDC,,,,,
1935079,Z77930154,DTDC,,,,,
1935309,Z77930145,DTDC,,,,,
1935422,Z77930137,DTDC,,,,,
1935429,Z77930147,DTDC,,,,,
1935498,Z76086482,DTDC,,,,,
1935619,Z77930150,DTDC,,,,,
1935901,X01589516,DTDC,,,,,
1936487,Z77930138,DTDC,,,,,
1937125,Z78498240,DTDC,,,,,
1937242,c42369545,DTDC,,,,,
1937324,X01589519,DTDC,,,,,
1937349,Z77930144,DTDC,,,,,
1937510,B88246396,DTDC,,,,,
1937547,Z77930139,DTDC,,,,,
1937606,Z77930125,DTDC,,,,,
1937627,Z77930140,DTDC,,,,,
1937770,Z77930141,DTDC,,,,,
1938102,Z77930130,DTDC,,,,,
1939206,X01589481,DTDC,,,,,
1940168,Z77930156,DTDC,,,,,
1940334,Z77930148,DTDC,,,,,
1940404,Z77930142,DTDC,,,,,
1940416,Z77930123,DTDC,,,,,
1940476,Z77930131,DTDC,,,,,
1940668,Z77930132,DTDC,,,,,
1941040,Z77930151,DTDC,,,,,
1941045,Z77932493,DTDC,,,,,
1941241,Z77930152,DTDC,,,,,
1941376,Z77930133,DTDC,,,,,
1941505,Z77930143,DTDC,,,,,
1941824,X01589517,DTDC,,,,,
1941939,Z77930149,DTDC,,,,,
1941966,X01589520,DTDC,,,,,
1944044,A24568785,DTDC,,,,,
1944306,Z78574754,DTDC,,,,,
1945366,Z77930179,DTDC,,,,,
1945369,Z77930180,DTDC,,,,,
1945375,Z77930181,DTDC,,,,,
1945383,Z77930182,DTDC,,,,,
1945386,Z77930183,DTDC,,,,,
1945388,Z77930184,DTDC,,,,,
1945389,Z77930185,DTDC,,,,,
1945390,Z77930186,DTDC,,,,,
1945395,Z77930187,DTDC,,,,,
1945405,Z77930188,DTDC,,,,,
1945406,Z77930189,DTDC,,,,,
1945415,Z77930190,DTDC,,,,,
1945419,Z77930191,DTDC,,,,,
1945421,Z77930192,DTDC,,,,,
1945423,Z77930193,DTDC,,,,,
1945426,Z77930194,DTDC,,,,,
1945430,Z77930195,DTDC,,,,,
1945431,Z77930196,DTDC,,,,,
1945434,Z77930197,DTDC,,,,,
1945439,Z77930198,DTDC,,,,,
1945443,Z77930199,DTDC,,,,,
1945445,Z77930200,DTDC,,,,,
1945451,Z77930201,DTDC,,,,,
1945457,Z77930202,DTDC,,,,,
1945458,Z77930203,DTDC,,,,,
1945461,Z77930204,DTDC,,,,,
1945466,Z77930205,DTDC,,,,,
1945468,Z77930206,DTDC,,,,,
1945473,Z77930207,DTDC,,,,,
1945474,Z77930208,DTDC,,,,,
1947456,Z77930157,DTDC,,,,,
1947591,Z77930158,DTDC,,,,,
1947727,Z77932494,DTDC,,,,,
1947736,Z77930159,DTDC,,,,,
1947860,Z77930160,DTDC,,,,,
1947971,Z77930161,DTDC,,,,,
1947977,Z77930162,DTDC,,,,,
1948023,Z77932492,DTDC,,,,,
1948056,Z77930163,DTDC,,,,,
1948092,Z77930164,DTDC,,,,,
1948453,Z77930165,DTDC,,,,,
1948849,Z77930166,DTDC,,,,,
1949335,Z77932497,DTDC,,,,,
1949446,Z77930167,DTDC,,,,,
1949525,Z77932495,DTDC,,,,,
1949627,Z77930168,DTDC,,,,,
1949789,Z77930169,DTDC,,,,,
1949824,A24568784,DTDC,,,,,
1949870,Z77930170,DTDC,,,,,
1950157,Z77930171,DTDC,,,,,
1950249,Z77932496,DTDC,,,,,
1950678,Z77930172,DTDC,,,,,
1950839,Z77930173,DTDC,,,,,
1950841,Z77930174,DTDC,,,,,
1942596,30239895361,DTDC,,,,,
1942601,30239895464,DTDC,,,,,
1944202,X01238498,DTDC,,,,,
1944465,X01238499,DTDC,,,,,
